iter 	 P[bar-g] 	 Q [sm3/s] 	 ThPow [MW]
0 	 30.0968856811523 	 7.5 	 309.1125
1 	 30.1219940185547 	 7.32317733764648 	 301.8247539711
2 	 30.0592060089111 	 7.7954273223877 	 321.288537092209
3 	 30.163890838623 	 7.0579948425293 	 290.895257434845
4 	 30.163890838623 	 7.0579948425293 	 290.895257434845
5 	 30.163890838623 	 7.0579948425293 	 290.895257434845
6 	 30.163890838623 	 7.0579948425293 	 290.895257434845
7 	 30.163890838623 	 7.0579948425293 	 290.895257434845
8 	 30.3506832122803 	 7.0579948425293 	 290.895257434845
9 	 30.3506832122803 	 7.0579948425293 	 290.895257434845
10 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
11 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
12 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
13 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
14 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
15 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
16 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
17 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
18 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
19 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
20 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
21 	 30.5611209869385 	 7.0579948425293 	 290.895257434845
