tstep 	 iter 	 PG[MW] 	 ThPow [MW] 	 PGMAX [MW]
28 	 4 	 106.925910949707 	 309.518439249684 	 106.925908686993
29 	 1 	 115 	 328.571432013996 	 115
29 	 2 	 106.925971984863 	 309.518555213927 	 106.925969623746
29 	 3 	 106.925971984863 	 309.518555213927 	 106.925969623746
29 	 4 	 106.059638977051 	 307.911432769424 	 106.059641715074
30 	 1 	 115 	 328.571432013996 	 115
30 	 2 	 106.059631347656 	 307.911418955313 	 106.05962997639
30 	 3 	 106.059631347656 	 307.911418955313 	 106.05962997639
30 	 4 	 105.234794616699 	 306.452173531281 	 105.23479325769
31 	 1 	 115 	 328.571432013996 	 115
31 	 2 	 105.23477935791 	 306.45214716389 	 105.234783049502
31 	 3 	 105.23477935791 	 306.45214716389 	 105.234783049502
31 	 4 	 104.453819274902 	 305.132477692874 	 104.453820314631
32 	 1 	 115 	 328.571432013996 	 115
32 	 2 	 104.453811645508 	 305.132465089523 	 104.453811662112
32 	 3 	 104.453811645508 	 305.132465089523 	 104.453811662112
32 	 4 	 103.717712402344 	 303.942261204989 	 103.717712261993
33 	 1 	 115 	 328.571432013996 	 115
33 	 2 	 103.717704772949 	 303.942249133918 	 103.717705096333
33 	 3 	 103.717704772949 	 303.942249133918 	 103.717705096333
33 	 4 	 103.020935058594 	 302.862337869861 	 103.020933202366
34 	 1 	 115 	 328.571432013996 	 115
34 	 2 	 103.020927429199 	 302.862326289466 	 103.020927224541
34 	 3 	 103.020927429199 	 302.862326289466 	 103.020927224541
34 	 4 	 102.345947265625 	 301.858372189586 	 102.345944723142
35 	 1 	 115 	 328.571432013996 	 115
35 	 2 	 102.34593963623 	 301.858361072313 	 102.345939345662
35 	 3 	 102.34593963623 	 301.858361072313 	 102.345939345662
35 	 4 	 101.660537719727 	 300.880283050364 	 101.660540047397
36 	 1 	 115 	 328.571432013996 	 115
36 	 2 	 101.660537719727 	 300.880283050364 	 101.660534335088
36 	 3 	 101.660537719727 	 300.880283050364 	 101.660534335088
36 	 4 	 100.91902923584 	 299.867811905482 	 100.919031029422
37 	 1 	 115 	 328.571432013996 	 115
37 	 2 	 100.919021606445 	 299.867801727697 	 100.919023319295
37 	 3 	 100.919021606445 	 299.867801727697 	 100.919023319295
37 	 4 	 100.071113586426 	 298.766457722623 	 100.071113471465
38 	 1 	 115 	 328.571432013996 	 115
38 	 2 	 100.071098327637 	 298.76643843273 	 100.071100519708
38 	 3 	 100.071098327637 	 298.76643843273 	 100.071100519708
38 	 4 	 99.0720901489258 	 297.543306382852 	 99.0720868213879
39 	 1 	 115 	 328.571432013996 	 115
39 	 2 	 99.0720596313477 	 297.543270216936 	 99.0720626984725
39 	 3 	 99.0720596313477 	 297.543270216936 	 99.0720626984725
39 	 4 	 97.8855133056641 	 296.190670318242 	 97.8855157419707
40 	 1 	 115 	 328.571432013996 	 115
40 	 2 	 97.8854751586914 	 296.190628523652 	 97.8854724298007
40 	 3 	 97.8854751586914 	 296.190628523652 	 97.8854724298007
40 	 4 	 96.4779510498047 	 294.719566174809 	 96.4779542375358
41 	 1 	 115 	 328.571432013996 	 115
41 	 2 	 96.4778900146484 	 294.719505395743 	 96.4778926830672
41 	 3 	 96.4778900146484 	 294.719505395743 	 96.4778926830672
41 	 4 	 94.8093185424805 	 293.150591464464 	 94.8093211213533
42 	 1 	 115 	 328.571432013996 	 115
42 	 2 	 94.8093109130859 	 293.150584702158 	 94.8093116191266
42 	 3 	 94.8093109130859 	 293.150584702158 	 94.8093116191266
42 	 4 	 92.8192825317383 	 291.506363294362 	 92.8192816473952
43 	 1 	 115 	 328.571432013996 	 115
43 	 2 	 92.8192825317383 	 291.506363294362 	 92.8192816775024
43 	 3 	 92.8192825317383 	 291.506363294362 	 92.8192816775024
43 	 4 	 90.4105606079102 	 289.809439924907 	 90.4105574390059
44 	 1 	 115 	 328.571432013996 	 115
44 	 2 	 90.4105606079102 	 289.809439924907 	 90.4105580861195
44 	 3 	 90.4105606079102 	 289.809439924907 	 90.4105580861195
44 	 4 	 87.4162750244141 	 288.078829394511 	 87.4162729081835
45 	 1 	 115 	 328.571432013996 	 115
45 	 2 	 87.4162826538086 	 288.078833340248 	 87.4162835444597
45 	 3 	 87.4162826538086 	 288.078833340248 	 87.4162835444597
45 	 4 	 83.5682067871094 	 286.330984333822 	 83.5682042758929
46 	 1 	 115 	 328.571432013996 	 115
46 	 2 	 83.5683135986328 	 286.331027035347 	 83.5683156483805
46 	 3 	 83.5683135986328 	 286.331027035347 	 83.5683156483805
46 	 4 	 78.6349945068359 	 284.579895292949 	 78.6349931207438
47 	 1 	 115 	 328.571432013996 	 115
47 	 2 	 78.6351470947266 	 284.579944755357 	 78.6351490261766
47 	 3 	 78.6351470947266 	 284.579944755357 	 78.6351490261766
47 	 4 	 73.2335052490234 	 282.837431270296 	 73.2335025376757
48 	 1 	 115 	 328.571432013996 	 115
48 	 2 	 73.2334213256836 	 282.837402918314 	 73.2334187132862
48 	 3 	 73.2334213256836 	 282.837402918314 	 73.2334187132862
48 	 4 	 68.6609191894531 	 281.113524758799 	 68.6609199899998
49 	 1 	 112.991600036621 	 323.095721881178 	 115
49 	 2 	 68.6607513427734 	 281.113452881027 	 68.6607503577302
49 	 3 	 68.6607513427734 	 281.113452881027 	 68.6607503577302
49 	 4 	 65.1534729003906 	 279.416444098533 	 65.1534711678943
50 	 1 	 109.142059326172 	 313.992143221907 	 115
50 	 2 	 65.1534729003906 	 279.416444098533 	 65.1534730002743
50 	 3 	 65.1534729003906 	 279.416444098533 	 65.1534730002743
50 	 4 	 62.4059906005859 	 277.75263345756 	 62.4059918403883
51 	 1 	 106.115188598633 	 308.012170190031 	 115
51 	 2 	 62.4059906005859 	 277.75263345756 	 62.4059921065
51 	 3 	 62.4059906005859 	 277.75263345756 	 62.4059921065
51 	 4 	 60.169620513916 	 276.126911746741 	 60.1696207996861
52 	 1 	 104.197196960449 	 304.711704259 	 115
52 	 2 	 60.169620513916 	 276.126911746741 	 60.1696203992641
52 	 3 	 60.169620513916 	 276.126911746741 	 60.1696203992641
52 	 4 	 58.2907676696777 	 274.54222417913 	 58.2907681713144
52 	 5 	 58.4003753662109 	 274.640607749695 	 58.4003742727854
52 	 6 	 58.4003753662109 	 274.640607749695 	 58.4003742727854
52 	 7 	 58.2907676696777 	 274.54222417913 	 58.2907681783645
53 	 1 	 101.960075378418 	 301.302669033821 	 115
53 	 2 	 58.2907562255859 	 274.542213867181 	 58.2907567997485
53 	 3 	 58.2907562255859 	 274.542213867181 	 58.2907567997485
53 	 4 	 56.6738243103027 	 272.999771522907 	 56.6738240096946
53 	 5 	 57.1633605957031 	 273.485156361024 	 57.1633591127123
53 	 6 	 57.1633605957031 	 273.485156361024 	 57.1633591127123
53 	 7 	 56.6738204956055 	 272.999767676559 	 56.6738216211089
54 	 1 	 101.134536743164 	 300.157256367663 	 115
54 	 2 	 56.6738243103027 	 272.999771522907 	 56.6738238439411
54 	 3 	 56.6738243103027 	 272.999771522907 	 56.6738238439411
54 	 4 	 55.2556915283203 	 271.498737298662 	 55.2556932751827
54 	 5 	 55.8103942871094 	 272.103046137651 	 55.8103956107095
54 	 6 	 55.8103942871094 	 272.103046137651 	 55.8103956107095
54 	 7 	 55.2558555603027 	 271.498919336725 	 55.2558551004433
55 	 1 	 100.409576416016 	 299.198992935385 	 115
55 	 2 	 55.2558403015137 	 271.498902403036 	 55.2558409836024
55 	 3 	 55.2558403015137 	 271.498902403036 	 55.2558409836024
55 	 4 	 53.9930114746094 	 270.037283505008 	 53.9930126385409
55 	 5 	 54.5835647583008 	 270.735933713618 	 54.5835664833625
55 	 6 	 54.5835647583008 	 270.735933713618 	 54.5835664833625
55 	 7 	 53.9931030273438 	 270.037393915893 	 53.9931036094357
56 	 1 	 99.7632446289063 	 298.381072226712 	 115
56 	 2 	 53.9929389953613 	 270.037196095925 	 53.9929400610833
56 	 3 	 53.9929389953613 	 270.037196095925 	 53.9929400610833
56 	 4 	 52.8536224365234 	 268.611471860781 	 52.8536219265649
56 	 5 	 53.4626998901367 	 269.386629110624 	 53.4627004418554
56 	 6 	 53.4626998901367 	 269.386629110624 	 53.4627004418554
56 	 7 	 52.8536758422852 	 268.61154115615 	 52.8536755796394
57 	 1 	 98.8182678222656 	 297.244990519047 	 115
57 	 2 	 52.8536796569824 	 268.61154610581 	 52.8536801596128
57 	 3 	 52.8536796569824 	 268.61154610581 	 52.8536801596128
57 	 4 	 51.8133888244629 	 267.216555691753 	 51.8133887268322
57 	 5 	 52.458812713623 	 268.092744326524 	 52.4588125732461
57 	 6 	 52.458812713623 	 268.092744326524 	 52.4588125732461
57 	 7 	 51.813419342041 	 267.216597959285 	 51.8134208770592
58 	 1 	 98.2896347045898 	 296.63946167937 	 115
58 	 2 	 51.8134269714355 	 267.216608526155 	 51.8134262902776
58 	 3 	 51.8134269714355 	 267.216608526155 	 51.8134262902776
58 	 4 	 50.8536109924316 	 265.847162554085 	 50.8536093428277
58 	 5 	 51.495418548584 	 266.771797845383 	 51.4954187189418
58 	 6 	 51.495418548584 	 266.771797845383 	 51.4954187189418
58 	 7 	 50.853630065918 	 265.84719057435 	 50.853629778942
59 	 1 	 97.8020248413086 	 296.09945384858 	 115
59 	 2 	 50.8535575866699 	 265.847084097173 	 50.8535584791591
59 	 3 	 50.8535575866699 	 265.847084097173 	 50.8535584791591
59 	 4 	 49.959789276123 	 264.49802233636 	 49.9597888210435
59 	 5 	 50.5944747924805 	 265.46346753396 	 50.5944759790628
59 	 6 	 50.5944747924805 	 265.46346753396 	 50.5944759790628
59 	 7 	 49.9598007202148 	 264.498040077024 	 49.9598022593579
60 	 1 	 97.3480758666992 	 295.612345493816 	 115
60 	 2 	 49.9597930908203 	 264.498028249916 	 49.959794050863
60 	 3 	 49.9597930908203 	 264.498028249916 	 49.959794050863
60 	 4 	 49.1209297180176 	 263.164798443358 	 49.1209299536673
60 	 5 	 49.7463150024414 	 264.164984699214 	 49.7463162612125
60 	 6 	 49.7463150024414 	 264.164984699214 	 49.7463162612125
60 	 7 	 49.1209373474121 	 263.164810870572 	 49.1209390594808
61 	 1 	 95.8416137695313 	 294.09961383921 	 115
61 	 2 	 49.1209411621094 	 263.164817084177 	 49.1209430373603
61 	 3 	 49.1209411621094 	 263.164817084177 	 49.1209430373603
61 	 4 	 48.3291435241699 	 261.844956750974 	 48.3291441034041
61 	 5 	 48.9905395507813 	 262.951600401647 	 48.9905387106229
61 	 6 	 48.9905395507813 	 262.951600401647 	 48.9905387106229
61 	 7 	 48.3291473388672 	 261.844963256309 	 48.3291491857203
62 	 1 	 95.45556640625 	 293.736643883437 	 115
62 	 2 	 48.3290939331055 	 261.844872181498 	 48.3290932599681
62 	 3 	 48.3290939331055 	 261.844872181498 	 48.3290932599681
62 	 4 	 47.579231262207 	 260.538319631091 	 47.5792327073903
62 	 5 	 48.2224044799805 	 261.662372268908 	 48.2224050862613
62 	 6 	 48.2224044799805 	 261.662372268908 	 48.2224050862613
62 	 7 	 47.5792350769043 	 260.538326420346 	 47.5792361734885
63 	 1 	 95.0910339355469 	 293.402791144102 	 115
63 	 2 	 47.5792350769043 	 260.538326420346 	 47.579235581494
63 	 3 	 47.5792350769043 	 260.538326420346 	 47.579235581494
63 	 4 	 46.8680725097656 	 259.246993343931 	 46.8680736600179
63 	 5 	 47.493766784668 	 260.385845578095 	 47.4937654748268
63 	 6 	 47.493766784668 	 260.385845578095 	 47.4937654748268
63 	 7 	 46.8680763244629 	 259.247000409286 	 46.8680759900617
64 	 1 	 94.7464447021484 	 293.094987093172 	 115
64 	 2 	 46.8680801391602 	 259.247007474639 	 46.8680792132953
64 	 3 	 46.8680801391602 	 259.247007474639 	 46.8680792132953
64 	 4 	 46.1939315795898 	 257.974807319887 	 46.1939330259673
64 	 5 	 46.8029708862305 	 259.126197555431 	 46.8029694388667
64 	 6 	 46.8029708862305 	 259.126197555431 	 46.8029694388667
64 	 7 	 46.1939353942871 	 257.974814653126 	 46.1939345208465
65 	 1 	 94.9579620361328 	 293.283036229291 	 115
65 	 2 	 46.1939392089844 	 257.974821986364 	 46.1939373450005
65 	 3 	 46.1939392089844 	 257.974821986364 	 46.1939373450005
65 	 4 	 45.5558052062988 	 256.726499667201 	 45.5558066494743
65 	 5 	 46.134349822998 	 257.86008235635 	 46.134349158274
65 	 6 	 46.134349822998 	 257.86008235635 	 46.134349158274
65 	 7 	 45.5558090209961 	 256.726507259535 	 45.5558077639967
66 	 1 	 94.6429138183594 	 293.003964377127 	 115
66 	 2 	 45.5558090209961 	 256.726507259535 	 45.555810054941
66 	 3 	 45.5558090209961 	 256.726507259535 	 45.555810054941
66 	 4 	 44.9529266357422 	 255.506929999865 	 44.9529252332038
66 	 5 	 45.5185813903809 	 256.652339134217 	 45.5185796288901
66 	 6 	 45.5185813903809 	 256.652339134217 	 45.5185796288901
66 	 7 	 44.9529266357422 	 255.506929999865 	 44.9529258239116
67 	 1 	 94.3460693359375 	 292.746662673914 	 115
67 	 2 	 44.9528961181641 	 255.506867263413 	 44.9528949873926
67 	 3 	 44.9528961181641 	 255.506867263413 	 44.9528949873926
67 	 4 	 44.3844757080078 	 254.320521549388 	 44.3844775370459
67 	 5 	 44.9379043579102 	 255.476035635027 	 44.9379038899416
67 	 6 	 44.9379043579102 	 255.476035635027 	 44.9379038899416
67 	 7 	 44.3844795227051 	 254.320529631283 	 44.3844777392362
68 	 1 	 94.0670318603516 	 292.509707640164 	 115
68 	 2 	 44.3844795227051 	 254.320529631283 	 44.38447788459
68 	 3 	 44.3844795227051 	 254.320529631283 	 44.38447788459
68 	 4 	 43.8495330810547 	 253.171126675268 	 43.8495345182497
68 	 5 	 44.3913917541504 	 254.335171357833 	 44.3913900551741
68 	 6 	 44.3913917541504 	 254.335171357833 	 44.3913900551741
68 	 7 	 43.8495330810547 	 253.171126675268 	 43.8495344388069
69 	 1 	 92.7356796264648 	 291.442318198225 	 115
69 	 2 	 43.8494987487793 	 253.171051871748 	 43.8494993510708
69 	 3 	 43.8494987487793 	 253.171051871748 	 43.8494993510708
69 	 4 	 43.3470001220703 	 252.06180675876 	 43.346999848473
69 	 5 	 43.8970184326172 	 253.274460331094 	 43.8970202656221
69 	 6 	 43.8970184326172 	 253.274460331094 	 43.8970202656221
69 	 7 	 43.3470001220703 	 252.06180675876 	 43.3469993543572
70 	 1 	 92.507438659668 	 291.269442021899 	 115
70 	 2 	 43.3470001220703 	 252.06180675876 	 43.3470009352943
70 	 3 	 43.3470001220703 	 252.06180675876 	 43.3470009352943
70 	 4 	 42.8757247924805 	 250.995066323019 	 42.8757264153623
70 	 5 	 43.4132881164551 	 252.209790481024 	 43.4132885674204
70 	 6 	 43.4132881164551 	 252.209790481024 	 43.4132885674204
70 	 7 	 42.8757247924805 	 250.995066323019 	 42.8757258263166
71 	 1 	 92.2953491210938 	 291.111357085918 	 115
71 	 2 	 42.8757247924805 	 250.995066323019 	 42.8757261425295
71 	 3 	 42.8757247924805 	 250.995066323019 	 42.8757261425295
71 	 4 	 42.4344444274902 	 249.972708994132 	 42.434444826158
71 	 5 	 42.9605102539063 	 251.18888304139 	 42.9605113298223
71 	 6 	 42.9605102539063 	 251.18888304139 	 42.9605113298223
71 	 7 	 42.4344444274902 	 249.972708994132 	 42.4344441794112
72 	 1 	 92.0987548828125 	 290.966992815879 	 115
72 	 2 	 42.4344367980957 	 249.972691120032 	 42.4344354483212
72 	 3 	 42.4344367980957 	 249.972691120032 	 42.4344354483212
72 	 4 	 42.0217704772949 	 248.995782892226 	 42.0217722306504
72 	 5 	 42.5372467041016 	 250.212928871451 	 42.5372452664704
72 	 6 	 42.5372467041016 	 250.212928871451 	 42.5372452664704
72 	 7 	 42.0217704772949 	 248.995782892226 	 42.021771553956
73 	 1 	 92.9790420532227 	 291.629836264196 	 115
73 	 2 	 42.0217742919922 	 248.995792016673 	 42.021772498401
73 	 3 	 42.0217742919922 	 248.995792016673 	 42.021772498401
73 	 4 	 41.6362152099609 	 248.064631789508 	 41.6362167865828
73 	 5 	 42.1272621154785 	 249.247444704551 	 42.1272604506774
73 	 6 	 42.1272621154785 	 249.247444704551 	 42.1272604506774
73 	 7 	 41.6362152099609 	 248.064631789508 	 41.6362162157391
74 	 1 	 92.7949142456055 	 291.487655443978 	 115
74 	 2 	 41.6362152099609 	 248.064631789508 	 41.6362148009056
74 	 3 	 41.6362152099609 	 248.064631789508 	 41.6362148009056
74 	 4 	 41.2760925292969 	 247.178648385864 	 41.2760917092303
74 	 5 	 41.7596054077148 	 248.364579393331 	 41.759604086634
74 	 6 	 41.7596054077148 	 248.364579393331 	 41.759604086634
74 	 7 	 41.2760925292969 	 247.178648385864 	 41.2760911242085
75 	 1 	 92.6240005493164 	 291.357370320101 	 115
75 	 2 	 41.2760772705078 	 247.178610510799 	 41.2760787976056
75 	 3 	 41.2760772705078 	 247.178610510799 	 41.2760787976056
75 	 4 	 40.9396133422852 	 246.336499578622 	 40.9396145037234
75 	 5 	 41.4160957336426 	 247.524964111624 	 41.4160971217137
75 	 6 	 41.4160957336426 	 247.524964111624 	 41.4160971217137
75 	 7 	 40.9396133422852 	 246.336499578622 	 40.9396139181138
76 	 1 	 92.4653930664063 	 291.237907851027 	 115
76 	 2 	 40.939567565918 	 246.33638406011 	 40.9395660234583
76 	 3 	 40.939567565918 	 246.33638406011 	 40.9395660234583
76 	 4 	 40.6249313354492 	 245.536255170428 	 40.6249326316421
76 	 5 	 41.0948448181152 	 246.726746262814 	 41.0948454120332
76 	 6 	 41.0948448181152 	 246.726746262814 	 41.0948454120332
76 	 7 	 40.6249313354492 	 245.536255170428 	 40.6249320546199
77 	 1 	 93.0240173339844 	 291.664855198441 	 115
77 	 2 	 40.6249237060547 	 245.536235619561 	 40.6249231936021
77 	 3 	 40.6249237060547 	 245.536235619561 	 40.6249231936021
77 	 4 	 40.330207824707 	 244.775579776953 	 40.3302062249959
77 	 5 	 40.7839851379395 	 245.94226823957 	 40.7839840334776
77 	 6 	 40.7839851379395 	 245.94226823957 	 40.7839840334776
77 	 7 	 40.3302040100098 	 244.775569860881 	 40.3302057188773
78 	 1 	 92.8771896362305 	 291.550952429981 	 115
78 	 2 	 40.3301734924316 	 244.775490532235 	 40.3301732931706
78 	 3 	 40.3301734924316 	 244.775490532235 	 40.3301732931706
78 	 4 	 40.0536994934082 	 244.051999555268 	 40.0536986342984
78 	 5 	 40.5026359558105 	 245.221931907048 	 40.5026351494037
78 	 6 	 40.5026359558105 	 245.221931907048 	 40.5026351494037
78 	 7 	 40.0536994934082 	 244.051999555268 	 40.0536981383242
79 	 1 	 92.7398376464844 	 291.445494312806 	 115
79 	 2 	 40.0536079406738 	 244.051758377278 	 40.0536096990835
79 	 3 	 40.0536079406738 	 244.051758377278 	 40.0536096990835
79 	 4 	 39.7937965393066 	 243.36305234576 	 39.793794632527
79 	 5 	 40.2381744384766 	 244.535812248235 	 40.2381735083283
79 	 6 	 40.2381744384766 	 244.535812248235 	 40.2381735083283
79 	 7 	 39.7937927246094 	 243.363042170777 	 39.7937941495607
80 	 1 	 92.6111297607422 	 291.347624551057 	 115
80 	 2 	 39.7937965393066 	 243.36305234576 	 39.793794694672
80 	 3 	 39.7937965393066 	 243.36305234576 	 39.793794694672
80 	 4 	 39.5490608215332 	 242.706440659611 	 39.5490627247598
80 	 5 	 39.9891166687012 	 243.881604866453 	 39.9891171065588
80 	 6 	 39.9891166687012 	 243.881604866453 	 39.9891171065588
80 	 7 	 39.5490608215332 	 242.706440659611 	 39.5490622566122
81 	 1 	 92.8428573608398 	 291.524493550168 	 115
81 	 2 	 39.5490646362305 	 242.70645095398 	 39.5490627731544
81 	 3 	 39.5490646362305 	 242.70645095398 	 39.5490627731544
81 	 4 	 39.3182220458984 	 242.080071930716 	 39.3182214835175
81 	 5 	 39.7494049072266 	 243.244520437295 	 39.7494047077944
81 	 6 	 39.7494049072266 	 243.244520437295 	 39.7494047077944
81 	 7 	 39.3182220458984 	 242.080071930716 	 39.3182210520787
82 	 1 	 92.7245635986328 	 291.433831905712 	 115
82 	 2 	 39.3182220458984 	 242.080071930716 	 39.3182215196496
82 	 3 	 39.3182220458984 	 242.080071930716 	 39.3182215196496
82 	 4 	 39.1001510620117 	 241.482029537813 	 39.1001528225808
82 	 5 	 39.5278739929199 	 242.649236924583 	 39.5278733980268
82 	 6 	 39.5278739929199 	 242.649236924583 	 39.5278733980268
82 	 7 	 39.1001510620117 	 241.482029537813 	 39.100152404045
83 	 1 	 92.612922668457 	 291.348981594384 	 115
83 	 2 	 39.1001510620117 	 241.482029537813 	 39.1001528460044
83 	 3 	 39.1001510620117 	 241.482029537813 	 39.1001528460044
83 	 4 	 38.8939437866211 	 240.910842583603 	 38.8939443547481
83 	 5 	 39.318359375 	 242.080446606793 	 39.3183579654024
83 	 6 	 39.318359375 	 242.080446606793 	 39.3183579654024
83 	 7 	 38.8939437866211 	 240.910842583603 	 38.8939439491882
84 	 1 	 92.5074462890625 	 291.269447752717 	 115
84 	 2 	 38.8939437866211 	 240.910842583603 	 38.8939443601642
84 	 3 	 38.8939437866211 	 240.910842583603 	 38.8939443601642
84 	 4 	 38.6988487243652 	 240.365325377036 	 38.6988470055501
84 	 5 	 39.1201248168945 	 241.537062335902 	 39.120124450926
84 	 6 	 39.1201248168945 	 241.537062335902 	 39.120124450926
84 	 7 	 38.698844909668 	 240.365314661774 	 38.698846612666
85 	 1 	 92.9364547729492 	 291.596781828585 	 115
85 	 2 	 38.6988487243652 	 240.365325377036 	 38.6988470208237
85 	 3 	 38.6988487243652 	 240.365325377036 	 38.6988470208237
85 	 4 	 38.5143394470215 	 239.844812037362 	 38.5143404927646
85 	 5 	 38.9257621765137 	 240.99933989625 	 38.9257622065959
85 	 6 	 38.9257621765137 	 240.99933989625 	 38.9257622065959
85 	 7 	 38.5143394470215 	 239.844812037362 	 38.5143401375866
86 	 1 	 92.8354797363281 	 291.518816438823 	 115
86 	 2 	 38.5143394470215 	 239.844812037362 	 38.5143404982496
