Date				 TimeStep	 Iteration 	 PG[MW] 	 FuelRate [m3/s]	 PGMAX [MW]
12/01/2016 08:30:00		10			3		 77.19355 	 0.00000 	 125.00000
12/01/2016 08:45:00		11			3		 80.14008 	 0.00000 	 125.00000
12/01/2016 09:00:00		12			0		 84.00000 	 0.00000 	 125.00000
12/01/2016 09:15:00		13			0		 88.81041 	 0.00000 	 125.00000
12/01/2016 09:30:00		14			0		 94.21609 	 0.00000 	 125.00000
12/01/2016 09:45:00		15			0		 99.76372 	 0.00000 	 125.00000
12/01/2016 09:00:00		12			1		 84.00000 	 0.00000 	 125.00000
12/01/2016 09:15:00		13			1		 88.81041 	 0.00000 	 125.00000
12/01/2016 09:30:00		14			1		 94.21609 	 0.00000 	 125.00000
12/01/2016 09:45:00		15			1		 99.76372 	 0.00000 	 125.00000
12/01/2016 09:00:00		12			2		 84.00000 	 0.00000 	 125.00000
12/01/2016 09:15:00		13			2		 88.81041 	 0.00000 	 125.00000
12/01/2016 09:30:00		14			2		 94.21609 	 0.00000 	 125.00000
12/01/2016 09:45:00		15			2		 99.76372 	 0.00000 	 125.00000
12/01/2016 09:00:00		12			3		 84.00000 	 0.00000 	 125.00000
12/01/2016 09:15:00		13			3		 88.81041 	 0.00000 	 125.00000
12/01/2016 09:30:00		14			3		 94.21609 	 0.00000 	 125.00000
12/01/2016 09:45:00		15			3		 99.76372 	 0.00000 	 125.00000
12/01/2016 10:00:00		16			0		 105.00000 	 0.00000 	 125.00000
12/01/2016 10:15:00		17			0		 109.66279 	 0.00000 	 125.00000
12/01/2016 10:30:00		18			0		 114.25461 	 0.00000 	 125.00000
12/01/2016 10:45:00		19			0		 119.46912 	 0.00000 	 125.00000
12/01/2016 10:00:00		16			1		 105.00000 	 0.00000 	 125.00000
12/01/2016 10:15:00		17			1		 109.66279 	 0.00000 	 125.00000
12/01/2016 10:30:00		18			1		 114.25461 	 0.00000 	 125.00000
12/01/2016 10:45:00		19			1		 119.46912 	 0.00000 	 125.00000
12/01/2016 10:00:00		16			2		 105.00000 	 0.00000 	 125.00000
12/01/2016 10:15:00		17			2		 109.66279 	 0.00000 	 125.00000
12/01/2016 10:30:00		18			2		 114.25461 	 0.00000 	 125.00000
12/01/2016 10:45:00		19			2		 119.46912 	 0.00000 	 125.00000
12/01/2016 10:00:00		16			3		 105.00000 	 0.00000 	 125.00000
12/01/2016 10:15:00		17			3		 109.66279 	 0.00000 	 125.00000
12/01/2016 10:30:00		18			3		 114.25461 	 0.00000 	 125.00000
12/01/2016 10:45:00		19			3		 119.46912 	 0.00000 	 125.00000
12/01/2016 11:00:00		20			0		 111.00000 	 0.00000 	 125.00000
12/01/2016 11:15:00		21			0		 119.03842 	 0.00000 	 125.00000
12/01/2016 11:30:00		22			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 11:45:00		23			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 11:00:00		20			1		 111.00000 	 0.00000 	 125.00000
12/01/2016 11:15:00		21			1		 119.03842 	 0.00000 	 125.00000
12/01/2016 11:30:00		22			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 11:45:00		23			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 11:00:00		20			2		 111.00000 	 0.00000 	 125.00000
12/01/2016 11:15:00		21			2		 119.03842 	 0.00000 	 125.00000
12/01/2016 11:30:00		22			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 11:45:00		23			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 11:00:00		20			3		 111.00000 	 0.00000 	 125.00000
12/01/2016 11:15:00		21			3		 119.03842 	 0.00000 	 125.00000
12/01/2016 11:30:00		22			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 11:45:00		23			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:00:00		24			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:15:00		25			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:30:00		26			0		 114.80845 	 0.00000 	 125.00000
12/01/2016 12:45:00		27			0		 117.01351 	 0.00000 	 125.00000
12/01/2016 12:00:00		24			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:15:00		25			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:30:00		26			1		 114.80845 	 0.00000 	 125.00000
12/01/2016 12:45:00		27			1		 117.01351 	 0.00000 	 125.00000
12/01/2016 12:00:00		24			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:15:00		25			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:30:00		26			2		 114.80845 	 0.00000 	 125.00000
12/01/2016 12:45:00		27			2		 117.01351 	 0.00000 	 125.00000
12/01/2016 12:00:00		24			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:15:00		25			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 12:30:00		26			3		 114.80845 	 0.00000 	 125.00000
12/01/2016 12:45:00		27			3		 117.01351 	 0.00000 	 125.00000
12/01/2016 13:00:00		28			0		 105.00000 	 0.00000 	 125.00000
12/01/2016 13:15:00		29			0		 95.91492 	 0.00000 	 125.00000
12/01/2016 13:30:00		30			0		 89.75070 	 0.00000 	 125.00000
12/01/2016 13:45:00		31			0		 85.96114 	 0.00000 	 125.00000
12/01/2016 13:00:00		28			1		 105.00000 	 0.00000 	 125.00000
12/01/2016 13:15:00		29			1		 95.91492 	 0.00000 	 125.00000
12/01/2016 13:30:00		30			1		 89.75070 	 0.00000 	 125.00000
12/01/2016 13:45:00		31			1		 85.96114 	 0.00000 	 125.00000
12/01/2016 13:00:00		28			2		 105.00000 	 0.00000 	 125.00000
12/01/2016 13:15:00		29			2		 95.91492 	 0.00000 	 125.00000
12/01/2016 13:30:00		30			2		 89.75070 	 0.00000 	 125.00000
12/01/2016 13:45:00		31			2		 85.96114 	 0.00000 	 125.00000
12/01/2016 13:00:00		28			3		 105.00000 	 0.00000 	 125.00000
12/01/2016 13:15:00		29			3		 95.91492 	 0.00000 	 125.00000
12/01/2016 13:30:00		30			3		 89.75070 	 0.00000 	 125.00000
12/01/2016 13:45:00		31			3		 85.96114 	 0.00000 	 125.00000
12/01/2016 14:00:00		32			0		 84.00000 	 0.00000 	 125.00000
12/01/2016 14:15:00		33			0		 83.32865 	 0.00000 	 125.00000
12/01/2016 14:30:00		34			0		 83.43873 	 0.00000 	 125.00000
12/01/2016 14:45:00		35			0		 83.82944 	 0.00000 	 125.00000
12/01/2016 14:00:00		32			1		 84.00000 	 0.00000 	 125.00000
12/01/2016 14:15:00		33			1		 83.32865 	 0.00000 	 125.00000
12/01/2016 14:30:00		34			1		 83.43873 	 0.00000 	 125.00000
12/01/2016 14:45:00		35			1		 83.82944 	 0.00000 	 125.00000
12/01/2016 14:00:00		32			2		 84.00000 	 0.00000 	 125.00000
12/01/2016 14:15:00		33			2		 83.32865 	 0.00000 	 125.00000
12/01/2016 14:30:00		34			2		 83.43873 	 0.00000 	 125.00000
12/01/2016 14:45:00		35			2		 83.82944 	 0.00000 	 125.00000
12/01/2016 14:00:00		32			3		 84.00000 	 0.00000 	 125.00000
12/01/2016 14:15:00		33			3		 83.32865 	 0.00000 	 125.00000
12/01/2016 14:30:00		34			3		 83.43873 	 0.00000 	 125.00000
12/01/2016 14:45:00		35			3		 83.82944 	 0.00000 	 125.00000
12/01/2016 15:00:00		36			0		 84.00000 	 0.00000 	 125.00000
12/01/2016 15:15:00		37			0		 83.62985 	 0.00000 	 125.00000
12/01/2016 15:30:00		38			0		 83.11938 	 0.00000 	 125.00000
12/01/2016 15:45:00		39			0		 83.04922 	 0.00000 	 125.00000
12/01/2016 15:00:00		36			1		 84.00000 	 0.00000 	 125.00000
12/01/2016 15:15:00		37			1		 83.62985 	 0.00000 	 125.00000
12/01/2016 15:30:00		38			1		 83.11938 	 0.00000 	 125.00000
12/01/2016 15:45:00		39			1		 83.04922 	 0.00000 	 125.00000
12/01/2016 15:00:00		36			2		 84.00000 	 0.00000 	 125.00000
12/01/2016 15:15:00		37			2		 83.62985 	 0.00000 	 125.00000
12/01/2016 15:30:00		38			2		 83.11938 	 0.00000 	 125.00000
12/01/2016 15:45:00		39			2		 83.04922 	 0.00000 	 125.00000
12/01/2016 15:00:00		36			3		 84.00000 	 0.00000 	 125.00000
12/01/2016 15:15:00		37			3		 83.62985 	 0.00000 	 125.00000
12/01/2016 15:30:00		38			3		 83.11938 	 0.00000 	 125.00000
12/01/2016 15:45:00		39			3		 83.04922 	 0.00000 	 125.00000
12/01/2016 16:00:00		40			0		 84.00000 	 0.00000 	 125.00000
12/01/2016 16:15:00		41			0		 86.48007 	 0.00000 	 125.00000
12/01/2016 16:30:00		42			0		 90.70874 	 0.00000 	 125.00000
12/01/2016 16:45:00		43			0		 96.83304 	 0.00000 	 125.00000
12/01/2016 16:00:00		40			1		 84.00000 	 0.00000 	 125.00000
12/01/2016 16:15:00		41			1		 86.48007 	 0.00000 	 125.00000
12/01/2016 16:30:00		42			1		 90.70874 	 0.00000 	 125.00000
12/01/2016 16:45:00		43			1		 96.83304 	 0.00000 	 125.00000
12/01/2016 16:00:00		40			2		 84.00000 	 0.00000 	 125.00000
12/01/2016 16:15:00		41			2		 86.48007 	 0.00000 	 125.00000
12/01/2016 16:30:00		42			2		 90.70874 	 0.00000 	 125.00000
12/01/2016 16:45:00		43			2		 96.83304 	 0.00000 	 125.00000
12/01/2016 16:00:00		40			3		 84.00000 	 0.00000 	 125.00000
12/01/2016 16:15:00		41			3		 86.48007 	 0.00000 	 125.00000
12/01/2016 16:30:00		42			3		 90.70874 	 0.00000 	 125.00000
12/01/2016 16:45:00		43			3		 96.83304 	 0.00000 	 125.00000
12/01/2016 17:00:00		44			0		 105.00000 	 0.00000 	 125.00000
12/01/2016 17:15:00		45			0		 115.13736 	 0.00000 	 125.00000
12/01/2016 17:30:00		46			0		 111.29565 	 0.00000 	 125.00000
12/01/2016 17:45:00		47			0		 122.30612 	 0.00000 	 125.00000
12/01/2016 17:00:00		44			1		 105.00000 	 0.00000 	 125.00000
12/01/2016 17:15:00		45			1		 115.13736 	 0.00000 	 125.00000
12/01/2016 17:30:00		46			1		 111.29565 	 0.00000 	 125.00000
12/01/2016 17:45:00		47			1		 122.30612 	 0.00000 	 125.00000
12/01/2016 17:00:00		44			2		 105.00000 	 0.00000 	 125.00000
12/01/2016 17:15:00		45			2		 115.13736 	 0.00000 	 125.00000
12/01/2016 17:30:00		46			2		 111.29565 	 0.00000 	 125.00000
12/01/2016 17:45:00		47			2		 122.30612 	 0.00000 	 125.00000
12/01/2016 17:00:00		44			3		 105.00000 	 0.00000 	 125.00000
12/01/2016 17:15:00		45			3		 115.13736 	 0.00000 	 125.00000
12/01/2016 17:30:00		46			3		 111.29565 	 0.00000 	 125.00000
12/01/2016 17:45:00		47			3		 122.30612 	 0.00000 	 125.00000
12/01/2016 18:00:00		48			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:15:00		49			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:30:00		50			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:45:00		51			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:00:00		48			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:15:00		49			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:30:00		50			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:45:00		51			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:00:00		48			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:15:00		49			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:30:00		50			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:45:00		51			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:00:00		48			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:15:00		49			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:30:00		50			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 18:45:00		51			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:00:00		52			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:15:00		53			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:30:00		54			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:45:00		55			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:00:00		52			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:15:00		53			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:30:00		54			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:45:00		55			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:00:00		52			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:15:00		53			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:30:00		54			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:45:00		55			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:00:00		52			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:15:00		53			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:30:00		54			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 19:45:00		55			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:00:00		56			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:15:00		57			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:30:00		58			0		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:45:00		59			0		 121.09632 	 0.00000 	 125.00000
12/01/2016 20:00:00		56			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:15:00		57			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:30:00		58			1		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:45:00		59			1		 121.09632 	 0.00000 	 125.00000
12/01/2016 20:00:00		56			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:15:00		57			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:30:00		58			2		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:45:00		59			2		 121.09632 	 0.00000 	 125.00000
12/01/2016 20:00:00		56			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:15:00		57			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:30:00		58			3		 125.00000 	 0.00000 	 125.00000
12/01/2016 20:45:00		59			3		 121.09632 	 0.00000 	 125.00000
12/01/2016 21:00:00		60			0		 111.00000 	 0.00000 	 125.00000
12/01/2016 21:15:00		61			0		 119.20087 	 0.00000 	 125.00000
12/01/2016 21:30:00		62			0		 114.60488 	 0.00000 	 125.00000
12/01/2016 21:45:00		63			0		 110.45646 	 0.00000 	 125.00000
12/01/2016 21:00:00		60			1		 111.00000 	 0.00000 	 125.00000
12/01/2016 21:15:00		61			1		 119.20087 	 0.00000 	 125.00000
12/01/2016 21:30:00		62			1		 114.60488 	 0.00000 	 125.00000
12/01/2016 21:45:00		63			1		 110.45646 	 0.00000 	 125.00000
12/01/2016 21:00:00		60			2		 111.00000 	 0.00000 	 125.00000
12/01/2016 21:15:00		61			2		 119.20087 	 0.00000 	 125.00000
12/01/2016 21:30:00		62			2		 114.60488 	 0.00000 	 125.00000
12/01/2016 21:45:00		63			2		 110.45646 	 0.00000 	 125.00000
12/01/2016 21:00:00		60			3		 111.00000 	 0.00000 	 125.00000
12/01/2016 21:15:00		61			3		 119.20087 	 0.00000 	 125.00000
12/01/2016 21:30:00		62			3		 114.60488 	 0.00000 	 125.00000
12/01/2016 21:45:00		63			3		 110.45646 	 0.00000 	 125.00000
12/01/2016 22:00:00		64			0		 105.00000 	 0.00000 	 125.00000
12/01/2016 22:15:00		65			0		 96.91769 	 0.00000 	 125.00000
12/01/2016 22:30:00		66			0		 86.64286 	 0.00000 	 125.00000
12/01/2016 22:45:00		67			0		 75.04660 	 0.00000 	 125.00000
12/01/2016 22:00:00		64			1		 105.00000 	 0.00000 	 125.00000
12/01/2016 22:15:00		65			1		 96.91769 	 0.00000 	 125.00000
12/01/2016 22:30:00		66			1		 86.64286 	 0.00000 	 125.00000
12/01/2016 22:45:00		67			1		 75.04660 	 0.00000 	 125.00000
12/01/2016 22:00:00		64			2		 105.00000 	 0.00000 	 125.00000
12/01/2016 22:15:00		65			2		 96.91769 	 0.00000 	 125.00000
12/01/2016 22:30:00		66			2		 86.64286 	 0.00000 	 125.00000
12/01/2016 22:45:00		67			2		 75.04660 	 0.00000 	 125.00000
12/01/2016 22:00:00		64			3		 105.00000 	 0.00000 	 125.00000
12/01/2016 22:15:00		65			3		 96.91769 	 0.00000 	 125.00000
12/01/2016 22:30:00		66			3		 86.64286 	 0.00000 	 125.00000
12/01/2016 22:45:00		67			3		 75.04660 	 0.00000 	 125.00000
12/01/2016 23:00:00		68			0		 63.00000 	 0.00000 	 125.00000
12/01/2016 23:15:00		69			0		 51.26898 	 0.00000 	 125.00000
12/01/2016 23:30:00		70			0		 40.19868 	 0.00000 	 125.00000
12/01/2016 23:45:00		71			0		 30.02903 	 0.00000 	 125.00000
12/01/2016 23:00:00		68			1		 63.00000 	 0.00000 	 125.00000
12/01/2016 23:15:00		69			1		 51.26898 	 0.00000 	 125.00000
12/01/2016 23:30:00		70			1		 40.19868 	 0.00000 	 125.00000
12/01/2016 23:45:00		71			1		 30.02903 	 0.00000 	 125.00000
12/01/2016 23:00:00		68			2		 63.00000 	 0.00000 	 125.00000
12/01/2016 23:15:00		69			2		 51.26898 	 0.00000 	 125.00000
12/01/2016 23:30:00		70			2		 40.19868 	 0.00000 	 125.00000
12/01/2016 23:45:00		71			2		 30.02903 	 0.00000 	 125.00000
12/01/2016 23:00:00		68			3		 63.00000 	 0.00000 	 125.00000
12/01/2016 23:15:00		69			3		 51.26898 	 0.00000 	 125.00000
12/01/2016 23:30:00		70			3		 40.19868 	 0.00000 	 125.00000
12/01/2016 23:45:00		71			3		 30.02903 	 0.00000 	 125.00000
12/02/2016 00:00:00		72			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:15:00		73			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:30:00		74			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:45:00		75			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:00:00		72			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:15:00		73			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:30:00		74			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:45:00		75			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:00:00		72			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:15:00		73			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:30:00		74			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:45:00		75			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:00:00		72			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:15:00		73			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:30:00		74			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 00:45:00		75			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 01:00:00		76			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:15:00		77			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:30:00		78			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:45:00		79			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:00:00		76			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:15:00		77			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:30:00		78			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:45:00		79			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:00:00		76			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:15:00		77			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:30:00		78			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:45:00		79			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:00:00		76			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:15:00		77			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:30:00		78			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 01:45:00		79			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:00:00		80			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:15:00		81			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:30:00		82			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:45:00		83			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:00:00		80			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:15:00		81			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:30:00		82			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:45:00		83			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:00:00		80			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:15:00		81			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:30:00		82			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:45:00		83			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:00:00		80			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:15:00		81			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:30:00		82			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 02:45:00		83			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 03:00:00		84			0		 0.00000 	 0.00000 	 125.00000
12/02/2016 03:15:00		85			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:30:00		86			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:45:00		87			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:00:00		84			1		 0.00000 	 0.00000 	 125.00000
12/02/2016 03:15:00		85			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:30:00		86			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:45:00		87			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:00:00		84			2		 0.00000 	 0.00000 	 125.00000
12/02/2016 03:15:00		85			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:30:00		86			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:45:00		87			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:00:00		84			3		 0.00000 	 0.00000 	 125.00000
12/02/2016 03:15:00		85			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:30:00		86			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 03:45:00		87			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:00:00		88			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:15:00		89			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:30:00		90			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:45:00		91			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:00:00		88			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:15:00		89			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:30:00		90			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:45:00		91			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:00:00		88			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:15:00		89			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:30:00		90			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:45:00		91			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:00:00		88			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:15:00		89			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:30:00		90			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 04:45:00		91			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:00:00		92			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:15:00		93			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:30:00		94			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:45:00		95			0		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:00:00		92			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:15:00		93			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:30:00		94			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:45:00		95			1		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:00:00		92			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:15:00		93			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:30:00		94			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:45:00		95			2		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:00:00		92			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:15:00		93			3		 25.00000 	 0.00000 	 125.00000
12/02/2016 05:30:00		94			3		 25.00000 	 0.00000 	 125.00000
