Date				 TimeStep	 Iteration 	 PG[MW] 	 FuelRate [m3/s]	 PGMAX [MW]
12/01/2016 10:00:00		16			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:15:00		17			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:30:00		18			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:45:00		19			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:00:00		16			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:15:00		17			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:30:00		18			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:45:00		19			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:00:00		16			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:15:00		17			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:30:00		18			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:45:00		19			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:00:00		16			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:15:00		17			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:30:00		18			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 10:45:00		19			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:00:00		20			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:15:00		21			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:30:00		22			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:45:00		23			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:00:00		20			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:15:00		21			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:30:00		22			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:45:00		23			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:00:00		20			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:15:00		21			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:30:00		22			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:45:00		23			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:00:00		20			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:15:00		21			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:30:00		22			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 11:45:00		23			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:00:00		24			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:15:00		25			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:30:00		26			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:45:00		27			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:00:00		24			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:15:00		25			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:30:00		26			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:45:00		27			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:00:00		24			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:15:00		25			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:30:00		26			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:45:00		27			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:00:00		24			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:15:00		25			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:30:00		26			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 12:45:00		27			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:00:00		28			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:15:00		29			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:30:00		30			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:45:00		31			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:00:00		28			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:15:00		29			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:30:00		30			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:45:00		31			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:00:00		28			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:15:00		29			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:30:00		30			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:45:00		31			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:00:00		28			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:15:00		29			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:30:00		30			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 13:45:00		31			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:00:00		32			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:15:00		33			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:30:00		34			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:45:00		35			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:00:00		32			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:15:00		33			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:30:00		34			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:45:00		35			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:00:00		32			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:15:00		33			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:30:00		34			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:45:00		35			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:00:00		32			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:15:00		33			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:30:00		34			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 14:45:00		35			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:00:00		36			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:15:00		37			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:30:00		38			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:45:00		39			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:00:00		36			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:15:00		37			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:30:00		38			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:45:00		39			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:00:00		36			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:15:00		37			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:30:00		38			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:45:00		39			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:00:00		36			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:15:00		37			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:30:00		38			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 15:45:00		39			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:00:00		40			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:15:00		41			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:30:00		42			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:45:00		43			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:00:00		40			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:15:00		41			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:30:00		42			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:45:00		43			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:00:00		40			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:15:00		41			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:30:00		42			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:45:00		43			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:00:00		40			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:15:00		41			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:30:00		42			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 16:45:00		43			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:00:00		44			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:15:00		45			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:30:00		46			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:45:00		47			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:00:00		44			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:15:00		45			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:30:00		46			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:45:00		47			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:00:00		44			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:15:00		45			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:30:00		46			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:45:00		47			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:00:00		44			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:15:00		45			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:30:00		46			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 17:45:00		47			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:00:00		48			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:15:00		49			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:30:00		50			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:45:00		51			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:00:00		48			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:15:00		49			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:30:00		50			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:45:00		51			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:00:00		48			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:15:00		49			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:30:00		50			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:45:00		51			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:00:00		48			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:15:00		49			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:30:00		50			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 18:45:00		51			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:00:00		52			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:15:00		53			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:30:00		54			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:45:00		55			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:00:00		52			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:15:00		53			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:30:00		54			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:45:00		55			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:00:00		52			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:15:00		53			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:30:00		54			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:45:00		55			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:00:00		52			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:15:00		53			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:30:00		54			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 19:45:00		55			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:00:00		56			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:15:00		57			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:30:00		58			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:45:00		59			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:00:00		56			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:15:00		57			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:30:00		58			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:45:00		59			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:00:00		56			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:15:00		57			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:30:00		58			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:45:00		59			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:00:00		56			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:15:00		57			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:30:00		58			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 20:45:00		59			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:00:00		60			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:15:00		61			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:30:00		62			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:45:00		63			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:00:00		60			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:15:00		61			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:30:00		62			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:45:00		63			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:00:00		60			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:15:00		61			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:30:00		62			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:45:00		63			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:00:00		60			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:15:00		61			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:30:00		62			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 21:45:00		63			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:00:00		64			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:15:00		65			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:30:00		66			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:45:00		67			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:00:00		64			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:15:00		65			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:30:00		66			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:45:00		67			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:00:00		64			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:15:00		65			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:30:00		66			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:45:00		67			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:00:00		64			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:15:00		65			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:30:00		66			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 22:45:00		67			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:00:00		68			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:15:00		69			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:30:00		70			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:45:00		71			0		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:00:00		68			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:15:00		69			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:30:00		70			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:45:00		71			1		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:00:00		68			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:15:00		69			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:30:00		70			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:45:00		71			2		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:00:00		68			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:15:00		69			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:30:00		70			3		 150.00000 	 0.00000 	 150.00000
12/01/2016 23:45:00		71			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:00:00		72			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:15:00		73			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:30:00		74			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:45:00		75			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:00:00		72			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:15:00		73			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:30:00		74			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:45:00		75			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:00:00		72			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:15:00		73			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:30:00		74			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:45:00		75			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:00:00		72			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:15:00		73			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:30:00		74			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 00:45:00		75			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:00:00		76			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:15:00		77			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:30:00		78			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:45:00		79			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:00:00		76			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:15:00		77			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:30:00		78			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:45:00		79			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:00:00		76			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:15:00		77			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:30:00		78			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:45:00		79			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:00:00		76			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:15:00		77			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:30:00		78			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 01:45:00		79			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:00:00		80			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:15:00		81			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:30:00		82			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:45:00		83			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:00:00		80			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:15:00		81			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:30:00		82			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:45:00		83			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:00:00		80			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:15:00		81			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:30:00		82			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:45:00		83			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:00:00		80			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:15:00		81			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:30:00		82			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 02:45:00		83			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:00:00		84			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:15:00		85			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:30:00		86			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:45:00		87			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:00:00		84			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:15:00		85			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:30:00		86			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:45:00		87			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:00:00		84			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:15:00		85			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:30:00		86			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:45:00		87			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:00:00		84			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:15:00		85			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:30:00		86			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 03:45:00		87			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:00:00		88			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:15:00		89			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:30:00		90			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:45:00		91			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:00:00		88			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:15:00		89			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:30:00		90			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:45:00		91			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:00:00		88			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:15:00		89			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:30:00		90			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:45:00		91			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:00:00		88			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:15:00		89			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:30:00		90			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 04:45:00		91			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:00:00		92			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:15:00		93			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:30:00		94			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:45:00		95			0		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:00:00		92			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:15:00		93			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:30:00		94			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:45:00		95			1		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:00:00		92			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:15:00		93			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:30:00		94			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:45:00		95			2		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:00:00		92			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:15:00		93			3		 150.00000 	 0.00000 	 150.00000
12/02/2016 05:30:00		94			3		 150.00000 	 0.00000 	 150.00000
